"id","site_name","brand_name","item_name","amount"
"26012","吉之島-大埔","R&R","R&R SP-7001 Frosty Bear","0"
"12730","吉之島-大埔","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","9"
"65385","吉之島-康山","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"13902","吉之島-康山","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-132"
"13901","吉之島-康山","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-150"
"65384","吉之島-康山","R&R","R&R SP-8406C Full Face Mask","0"
"21871","千色店-馬鞍山","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-127"
"21870","千色店-馬鞍山","R&R","R&R SP-7200 軟冰墊","-11"
"21867","千色店-馬鞍山","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-77"
"21866","千色店-馬鞍山","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-87"
"19034","吉之島-康山","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-244"
"19033","吉之島-康山","R&R","R&R SP-7200 軟冰墊","-94"
"65383","吉之島-康山","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"65382","吉之島-康山","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"31386","永安-油麻地","R&R","R&R SP-8406C Full Face Mask","0"
"31385","永安-油麻地","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-156"
"31384","永安-油麻地","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-206"
"30814","華潤堂-紅磡 黃埔","R&R","R&R SP-7200 軟冰墊","-38"
"25061","永安-太古","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-209"
"25060","永安-太古","R&R","R&R SP-7200 軟冰墊","-8"
"25057","永安-太古","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-76"
"25056","永安-太古","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-168"
"24422","吉之島-樂富","R&R","R&R 空氣及水墊床","0"
"24421","吉之島-樂富","R&R","R&R SV-201 Physiological Douche","0"
"24420","吉之島-樂富","R&R","R&R SP-7207 Cold/Hot Compress Pack (42 x 36.5 cm)","-4"
"24419","吉之島-樂富","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"24418","吉之島-樂富","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"24417","吉之島-樂富","R&R","R&R SP-7206L Soft ColdHot Soothing Mask","0"
"24416","吉之島-樂富","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"24415","吉之島-樂富","R&R","R&R SP-7001 Frosty Bear","0"
"24414","吉之島-樂富","R&R","R&R SP-8406C Full Face Mask","0"
"14456","吉之島-樂富","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-4"
"14457","吉之島-樂富","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-7"
"14460","吉之島-樂富","R&R","R&R SP-7200 軟冰墊","-2"
"14461","吉之島-樂富","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-8"
"22336","吉之島-屯門A","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","5"
"22335","吉之島-屯門A","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","3"
"22334","吉之島-屯門A","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","11"
"22333","吉之島-屯門A","R&R","R&R SP-7200 軟冰墊","23"
"56685","吉之島-屯門A","R&R","R&R SV-201 Physiological Douche","0"
"22331","吉之島-屯門A","R&R","R&R SU-8402 Air Rest Back Cushion","6"
"22330","吉之島-屯門A","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","22"
"22329","吉之島-屯門A","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","21"
"56684","吉之島-屯門A","R&R","R&R SP-7207 Cold/Hot Compress Pack (42 x 36.5 cm)","0"
"22327","吉之島-屯門A","R&R","R&R SP-8406C Full Face Mask","4"
"56683","吉之島-屯門A","R&R","R&R SP-7206L Soft ColdHot Soothing Mask","0"
"56682","吉之島-屯門A","R&R","R&R SP-7001 Frosty Bear","0"
"56681","吉之島-屯門A","R&R","R&R 空氣及水墊床","0"
"27895","吉之島-黃埔","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-544"
"27894","吉之島-黃埔","R&R","R&R SP-7200 軟冰墊","-117"
"27893","吉之島-黃埔","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-419"
"27892","吉之島-黃埔","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-373"
"28269","華潤堂-紅磡 黃埔","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-79"
"28267","華潤堂-紅磡 黃埔","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-41"
"28266","華潤堂-紅磡 黃埔","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-69"
"28265","華潤堂-紅磡 黃埔","R&R","R&R SP-8406C Full Face Mask","-2"
"27311","永安-上環","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-64"
"27312","永安-上環","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-61"
"27313","永安-上環","R&R","R&R SP-7200 軟冰墊","-36"
"27376","永安-上環","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-136"
"27589","吉之島-荃灣","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-31"
"27590","吉之島-荃灣","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-40"
"27591","吉之島-荃灣","R&R","R&R SP-7200 軟冰墊","6"
"28856","始創中心-旺角 (豐)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","8"
"28857","始創中心-旺角 (豐)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","10"
"28858","始創中心-旺角 (豐)","R&R","R&R SP-7200 軟冰墊","6"
"28859","始創中心-旺角 (豐)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","9"
"29954","華潤堂-土瓜灣","R&R","R&R SP-8406C Full Face Mask","3"
"29955","華潤堂-土瓜灣","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-2"
"29956","華潤堂-土瓜灣","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-7"
"29957","華潤堂-土瓜灣","R&R","R&R SP-7200 軟冰墊","6"
"29958","華潤堂-土瓜灣","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-24"
"30543","馬拉松","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-3"
"30542","馬拉松","R&R","R&R SP-7200 軟冰墊","3"
"30541","馬拉松","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","4"
"30540","馬拉松","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"31383","永安-油麻地","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-232"
"31382","永安-油麻地","R&R","R&R SP-7200 軟冰墊","-15"
"32070","藍田車仔","R&R","R&R SP-8406C Full Face Mask","5"
"32069","藍田車仔","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","7"
"32068","藍田車仔","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","7"
"32067","藍田車仔","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","3"
"32066","藍田車仔","R&R","R&R SP-7200 軟冰墊","5"
"35225","盈康 北角","R&R","R&R SP-7200 軟冰墊","2"
"35226","盈康 北角","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-1"
"35227","盈康 北角","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","2"
"35228","盈康 北角","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","3"
"35530","工展會","R&R","R&R SP-7200 軟冰墊","-42"
"35531","工展會","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-24"
"35532","工展會","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-15"
"35533","工展會","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-40"
"35534","工展會","R&R","R&R SP-8406C Full Face Mask","5"
"36330","一田A場","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","16"
"36559","屈臣氏-漢口道尖沙咀 (MT)","R&R","R&R SP-7200 軟冰墊","0"
"36560","屈臣氏-漢口道尖沙咀 (MT)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"36561","屈臣氏-漢口道尖沙咀 (MT)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","5"
"36562","屈臣氏-漢口道尖沙咀 (MT)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","6"
"36563","屈臣氏-漢口道尖沙咀 (MT)","R&R","R&R SP-8406C Full Face Mask","0"
"60272","盈康 - 元朗","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-2"
"38216","盈康 - 元朗","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","6"
"38215","盈康 - 元朗","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","2"
"38214","盈康 - 元朗","R&R","R&R SP-7200 軟冰墊","0"
"37982","先施-西九龍","R&R","R&R SP-7200 軟冰墊","-28"
"37983","先施-西九龍","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-29"
"37984","先施-西九龍","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-25"
"37985","先施-西九龍","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-32"
"40930","馬拉松-海港城 (獅)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-42"
"40929","馬拉松-海港城 (獅)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-38"
"40928","馬拉松-海港城 (獅)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-41"
"40927","馬拉松-海港城 (獅)","R&R","R&R SP-7200 軟冰墊","-10"
"41629","屈臣氏-屯門市中心","R&R","R&R SP-7200 軟冰墊","4"
"41630","屈臣氏-屯門市中心","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-7"
"41631","屈臣氏-屯門市中心","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","6"
"41632","屈臣氏-屯門市中心","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","22"
"60878","Cash Sales","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-50"
"60877","Cash Sales","R&R","R&R SP-7200 軟冰墊","-4"
"52932","屈臣氏-皇后中心","R&R","R&R SP-7207 Cold/Hot Compress Pack (42 x 36.5 cm)","0"
"52931","屈臣氏-皇后中心","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","4"
"52930","屈臣氏-皇后中心","R&R","R&R SP-7001 Frosty Bear","2"
"42520","屈臣氏-皇后中心","R&R","R&R SP-7200 軟冰墊","5"
"42521","屈臣氏-皇后中心","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-3"
"42524","屈臣氏-皇后中心","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-1"
"60973","華豐三樓","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"43492","華豐三樓","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-33"
"49909","北角華豐三樓","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","3"
"49908","北角華豐三樓","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","7"
"56212","北角華豐三樓","R&R","R&R SP-7200 軟冰墊","6"
"58466","北角華豐三樓","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"48616","西武","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"48615","西武","R&R","R&R SP-7207 Cold/Hot Compress Pack (42 x 36.5 cm)","0"
"48614","西武","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"48613","西武","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"48612","西武","R&R","R&R SP-7200 軟冰墊","0"
"48611","西武","R&R","R&R SP-7001 Frosty Bear","0"
"46376","灣仔會展(Sze)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-16"
"46375","灣仔會展(Sze)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"46374","灣仔會展(Sze)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-18"
"46373","灣仔會展(Sze)","R&R","R&R SP-7200 軟冰墊","-12"
"48437","先施_鑽石山_荷李活廣場","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"48436","先施_鑽石山_荷李活廣場","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"48435","先施_鑽石山_荷李活廣場","R&R","R&R SP-7200 軟冰墊","0"
"48434","先施_鑽石山_荷李活廣場","R&R","R&R SP-7001 Frosty Bear","0"
"48164","青衣長發村華潤堂","R&R","R&R SP-7001 Frosty Bear","0"
"48165","青衣長發村華潤堂","R&R","R&R SP-7200 軟冰墊","6"
"48166","青衣長發村華潤堂","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","6"
"48167","青衣長發村華潤堂","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","6"
"48168","青衣長發村華潤堂","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","6"
"48438","先施_鑽石山_荷李活廣場","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"48883","華潤藥業BIT-慈雲山中心(MT)","R&R","R&R SP-7200 軟冰墊","-3"
"48884","華潤藥業BIT-慈雲山中心(MT)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-1"
"48885","華潤藥業BIT-慈雲山中心(MT)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-2"
"48886","華潤藥業BIT-慈雲山中心(MT)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-3"
"50940","先施-啟田商場","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"50939","先施-啟田商場","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"50938","先施-啟田商場","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"50937","先施-啟田商場","R&R","R&R SP-7200 軟冰墊","0"
"51340","先施-鑽石山荷李活廣場","R&R","R&R SP-7200 軟冰墊","0"
"51341","先施-鑽石山荷李活廣場","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"51342","先施-鑽石山荷李活廣場","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"51343","先施-鑽石山荷李活廣場","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"51737","Cash Sales","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-36"
"54923","Cash Sales","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-39"
"55731","華豐-北角(地下)","R&R","R&R SP-7001 Frosty Bear","0"
"55732","華豐-北角(地下)","R&R","R&R SP-7200 軟冰墊","-3"
"57144","屈臣氏-屯門市中心","R&R","R&R SP-8406C Full Face Mask","0"
"58885","華豐三樓","R&R","R&R SP-7200 軟冰墊","-23"
"58887","華豐三樓","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-25"
"59017","華豐三樓","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","-45"
"59018","華豐三樓","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","4"
"59283","屈臣氏-裕昌中心 中環","R&R","R&R SP-7200 軟冰墊","0"
"59284","屈臣氏-裕昌中心 中環","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"59285","屈臣氏-裕昌中心 中環","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"59286","屈臣氏-裕昌中心 中環","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"60012","屈臣氏-裕昌中心 (中環)","R&R","R&R 空氣及水墊床","0"
"60013","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7001 Frosty Bear","0"
"60014","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7200 軟冰墊","-1"
"60015","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"60016","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","-2"
"60017","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7206L Soft ColdHot Soothing Mask","0"
"60018","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7207 Cold/Hot Compress Pack (42 x 36.5 cm)","0"
"60019","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-1"
"60020","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"60021","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"60022","屈臣氏-裕昌中心 (中環)","R&R","R&R SP-8406C Full Face Mask","0"
"60023","屈臣氏-裕昌中心 (中環)","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"60024","屈臣氏-裕昌中心 (中環)","R&R","R&R SV-201 Physiological Douche","0"
"60427","銀座車仔","R&R","R&R SP-8406C Full Face Mask","0"
"60428","銀座車仔","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"60974","華豐三樓","R&R","R&R SP-8406C Full Face Mask","-2"
"61649","盈康 北角","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"61650","盈康 北角","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"61651","盈康 北角","R&R","R&R SP-8406C Full Face Mask","0"
"61652","盈康 北角","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"63078","永安-太古","R&R","R&R SP-8406C Full Face Mask","1"
"63687","華潤堂 - 啟田","R&R","R&R SP-7200 軟冰墊","0"
"63688","華潤堂 - 啟田","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"63689","華潤堂 - 啟田","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"63690","華潤堂 - 啟田","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"63978","華潤堂-啟田(Sze)","R&R","R&R SP-7001 Frosty Bear","0"
"63979","華潤堂-啟田(Sze)","R&R","R&R SP-7200 軟冰墊","0"
"63980","華潤堂-啟田(Sze)","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"63981","華潤堂-啟田(Sze)","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"63982","華潤堂-啟田(Sze)","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"64436","工聯會-土瓜灣","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"64437","工聯會-土瓜灣","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"64663","永安-太古","R&R","R&R SP-7216 Cold/Hot Pack (19 x 29cm)","0"
"64664","永安-太古","R&R","R&R SP-7217 Hot/Cold Pack(25 x 29.5cm)","0"
"64665","永安-太古","R&R","R&R SU-8402 Air Rest Back Cushion","0"
"64733","土工聯-西環","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"64732","土工聯-西環","R&R","R&R SP-7200 軟冰墊","0"
"64734","土工聯-西環","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"64735","土工聯-西環","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","0"
"65107","雅士-嘉湖山莊","R&R","R&R SP-7207B Cold/Hot Compress Pack(42 x 36.5 cm)","-1"
"65106","雅士-嘉湖山莊","R&R","R&R SP-7203 Cold/Hot Pack (32.5 x 18 cm)","0"
"65105","雅士-嘉湖山莊","R&R","R&R SP-7201 Cold/Hot Pack (28 x 11 cm)","0"
"65104","雅士-嘉湖山莊","R&R","R&R SP-7001 Frosty Bear","0"
"65876","永安-上環","R&R","R&R SP-8406C Full Face Mask","0"
"65758","Office","Seinex","Seinex SE-33 Lead (線)","0"
"17780","Office","Seinex","Seinex SE-7000","9"
"38665","一田A場","Seinex","Seinex SE-7000","0"
"61934","吉之島-康山","Seinex","Seinex SE-33 Lead (線)","2"
"59021","華豐三樓","Seinex","Seinex SE-7000","2"
"64438","工聯會-土瓜灣","Seinex","Seinex SE-7000","0"
"65769","Office","Taiwan","TW 3/4 Length Insole ""L""","0"
"65768","Office","Taiwan","TW 3/4 Length Insole ""M""","0"
"65767","Office","Taiwan","TW 3/4 Length Insole ""S""","0"
"65766","Office","Taiwan","TW Heel Cup ""L""","0"
"65765","Office","Taiwan","TW Heel Cup ""M""","0"
"65764","Office","Taiwan","TW Full-Length Insole "" 44 ""","0"
"65763","Office","Taiwan","TW Full-Length Insole "" 42 ""","0"
"65762","Office","Taiwan","TW Full-Length Insole "" 40 ""","0"
"65761","Office","Taiwan","TW Full-Length Insole "" 38 ""","0"
"65760","Office","Taiwan","TW Full-Length Insole "" 36 ""","0"
"65759","Office","Taiwan","TW 3/4 Length Insole ""XL""","0"
"65770","Office","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"6529","康怡舖 (MT)","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","0"
"6528","康怡舖 (MT)","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"6527","康怡舖 (MT)","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"18386","Office","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","177"
"18384","Office","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","145"
"54444","裕華-佐敦B場","Takale","Takale TKH-889A Moist Heating Pad (110v)","-72"
"5379","大埔廣場","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"5380","大埔廣場","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"5381","大埔廣場","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","0"
"7705","工聯會-土瓜灣","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-227"
"33336","工聯會-土瓜灣","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","1"
"34794","先施-旺角","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","2"
"34793","先施-旺角","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"34192","千色店-荃灣","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"49500","屈臣氏-京華","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"49499","屈臣氏-京華","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"64325","永安-油麻地","Takale","Takale TKH-889A Moist Heating Pad (110v)","-12"
"32617","工聯會-土瓜灣","Takale","Takale CY-169 舒之健 Rotating Point Massage","1"
"61260","吉之島-荃灣","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"20533","吉之島-大埔","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-14"
"60277","盈康 - 元朗","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"31389","永安-油麻地","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","-2"
"39847","SOGO-B1","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"34002","SOGO-B1","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","0"
"8835","先施-旺角","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-21"
"9363","先施-帝庭軒","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"9364","先施-帝庭軒","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"9365","先施-帝庭軒","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-4"
"10527","屈臣氏-京華","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","6"
"39940","華豐-北角(地下)","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-105"
"39852","馬拉松-銅鑼灣時代廣場(獅)","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","-8"
"39848","SOGO-B1","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"39751","SOGO-9/F特賣埸","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"25292","永安-尖沙咀","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","3"
"25290","永安-尖沙咀","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","8"
"30610","永安-尖沙咀","Takale","Takale TKH-889A Moist Heating Pad (110v)","-2"
"24174","千色店-荃灣","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-592"
"24172","千色店-荃灣","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","-2"
"39526","SOGO-9/F特賣埸","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-21"
"38759","千色店-馬鞍山","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"38758","千色店-馬鞍山","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"23307","屈臣氏-海富中心","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","3"
"23192","屈臣氏-海富中心","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-66"
"12185","屈臣氏-馮氏大廈 中環","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"12186","屈臣氏-馮氏大廈 中環","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"12187","屈臣氏-馮氏大廈 中環","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-3"
"26021","吉之島-大埔","Takale","Takale TKH-889A Moist Heating Pad (110v)","0"
"26020","吉之島-大埔","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"13914","吉之島-康山","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-107"
"21879","千色店-馬鞍山","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-250"
"31388","永安-油麻地","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-479"
"25069","永安-太古","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-153"
"24780","裕華-佐敦B場","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-1803"
"24424","吉之島-樂富","Takale","Takale TKH-889A Moist Heating Pad (110v)","1"
"24423","吉之島-樂富","Takale","Takale TKH-889A Moist Heating Pad (絨布套)","0"
"14469","吉之島-樂富","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","-4"
"22342","吉之島-屯門A","Takale","Takale TKH-889A Moist Heating Pad (220v) 14"" x 27""","12"
